289;2020-3-22 21:45:58.3400;2020-03-22 21:45:58.897987;557987.0;1403;0.8333333
290;2020-3-22 21:46:8.196873;2020-03-22 21:46:09.092174;895301.0;1437;0.8333333
291;2020-3-22 21:46:18.390367;2020-03-22 21:46:19.283524;893157.0;1422;0.0
292;2020-3-22 21:46:28.583800;2020-03-22 21:46:29.476556;892756.0;1435;0.0
293;2020-3-22 21:46:38.777208;2020-03-22 21:46:39.679174;901966.0;1388;0.0
294;2020-3-22 21:46:48.972477;2020-03-22 21:46:49.865690;893213.0;1425;0.0
295;2020-3-22 21:46:59.165891;2020-03-22 21:47:00.058888;892997.0;1427;0.0
296;2020-3-22 21:47:9.359304;2020-03-22 21:47:10.251631;892327.0;1407;0.0
297;2020-3-22 21:47:19.552767;2020-03-22 21:47:20.447214;894447.0;1401;0.0
298;2020-3-22 21:47:29.746408;2020-03-22 21:47:30.639694;893286.0;1398;0.0
299;2020-3-22 21:47:39.940358;2020-03-22 21:47:40.832455;892097.0;1405;0.0
300;2020-3-22 21:47:50.133826;2020-03-22 21:47:51.026082;892256.0;1467;0.0
301;2020-3-22 21:48:0.327230;2020-03-22 21:48:01.219062;891832.0;1405;0.0
